id,year,q01_happy,q02_satisfied_general,q03_satisfied_somerville,q04_satisfied_neighborhood,q06a_city_services,q06b_cost_housing,q06c_quality_schools,q06d_trust_police,q06e_sidewalks,q06f_events,q09_safe_at_night,q11_beauty,q10_parks,d01_gender,d02_age,d04_race,d05_num_children,d06_housing_status,d07_plan_to_move,d10_how_long_lived_here,d08_hhi,d09_is_student,d13_ward,q05_city_direction,q07_safe_crossing_street,q08_convenient,q12_housing_condition,move_why,d11_transportation_mode,d12_transportation_month,d03_language
8603,2019,8.0,,9.0,8.0,5.0,3.0,,5.0,5.0,4.0,10.0,10.0,9.0,Male,23,White,No,Rent,No,1 year,"$10,000 to $24,999",No,2.0,Not sure,9.0,8.0,9.0,,Bike,"Walk, Bike, Public transit",English
8604,2019,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,Male,53,Black/African American,Yes,Own,No,29 years,"$25,000 to $49,999",No,1.0,Right direction,10.0,10.0,10.0,,Car,Car,English
8605,2019,9.0,9.0,10.0,10.0,5.0,2.0,4.0,3.0,4.0,4.0,9.0,8.0,9.0,Female,28,White,No,Rent,No,5 years,"$75,000 to $99,999",,2.0,Right direction,9.0,8.0,8.0,,Walk,"Walk, Public transit",English
8606,2019,8.0,8.0,9.0,7.0,4.0,1.0,3.0,3.0,2.0,5.0,8.0,5.0,7.0,Female,32,White,Yes,Own,Yes,9 years,"$100,000 to $149,999",No,5.0,Not sure,6.0,7.0,7.0,new house with more land/space,"Walk, Bike, Public transit, Car","Walk, Bike, Public transit, Car",English
8607,2019,10.0,10.0,10.0,10.0,4.0,1.0,4.0,3.0,3.0,3.0,8.0,8.0,8.0,Female,39,White,Yes,Own,No,9 years,"$200,000 or more",No,6.0,Right direction,3.0,10.0,8.0,,Public transit,"Walk, Bike, Public transit, Car",English
8608,2019,7.0,8.0,9.0,8.0,5.0,2.0,4.0,4.0,3.0,5.0,8.0,9.0,9.0,Male,34,White,No,Own,No,14 years,"$50,000 to 74,999",No,3.0,Right direction,9.0,7.0,4.0,,Walk,"Walk, Public transit, Car",English
8609,2019,8.0,8.0,7.0,8.0,5.0,3.0,3.0,5.0,3.0,5.0,10.0,8.0,7.0,Female,,White,No,Own,Yes,9 years,"$75,000 to $99,999",No,7.0,Not sure,6.0,7.0,10.0,"If Somerville continues focus too much on bikes and the public T and restrict cars,  then it will not be a place to age in place.","Walk, Car","Walk, Public transit, Car",English
8610,2019,8.0,8.0,10.0,10.0,4.0,2.0,3.0,4.0,4.0,4.0,10.0,10.0,10.0,Female,36,White,No,Rent,No,1 year,"$100,000 to $149,999",No,2.0,Right direction,1.0,10.0,10.0,,Walk,"Walk, Bike, Public transit, Car",English
8611,2019,9.0,9.0,10.0,9.0,4.0,1.0,3.0,4.0,4.0,3.0,8.0,7.0,8.0,Female,65,Asian,No,Own,No,79998 years,"$100,000 to $149,999",No,5.0,Right direction,7.0,9.0,9.0,,"Walk, Bike, Car","Walk, Bike, Public transit, Car",English
8612,2019,7.0,8.0,10.0,10.0,4.0,3.0,,4.0,4.0,5.0,10.0,10.0,10.0,Female,41,White,No,Own,No,13 years,"$200,000 or more",No,6.0,Right direction,9.0,10.0,9.0,,Public transit,"Walk, Public transit, Car",English
8613,2019,6.0,7.0,5.0,4.0,3.0,1.0,3.0,4.0,3.0,3.0,5.0,1.0,1.0,Female,,White,Yes,Own,No,20 years,"$200,000 or more",No,5.0,Wrong track,1.0,1.0,3.0,,"Walk, Car","Walk, Car",English
8614,2019,8.0,8.0,8.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,7.0,4.0,8.0,Female,29,White,Yes,Rent,Yes,1 year,"$75,000 to $99,999",No,2.0,Right direction,8.0,7.0,5.0,Job,Public transit,"Walk, Public transit, Car",English
8615,2019,8.0,8.0,7.0,7.0,5.0,3.0,,4.0,3.0,,10.0,5.0,8.0,Female,35,White,No,Rent,No,1 month,"$200,000 or more",No,2.0,Right direction,5.0,5.0,9.0,,"Walk, Bike, Car","Walk, Bike, Public transit, Car",English
8616,2019,7.0,7.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,4.0,8.0,3.0,5.0,Female,40,White,No,Own,No,6 years,"$200,000 or more",No,7.0,Right direction,8.0,5.0,9.0,,Bike,"Walk, Bike, Public transit, Car","English, Arabic"
8617,2019,4.0,5.0,8.0,7.0,4.0,2.0,,1.0,3.0,4.0,5.0,7.0,7.0,Female,24,White,No,Rent,No,3 years,"$25,000 to $49,999",No,5.0,Not sure,5.0,7.0,4.0,,Public transit,"Walk, Public transit",English
8618,2019,10.0,10.0,8.0,7.0,5.0,4.0,3.0,4.0,1.0,4.0,3.0,4.0,2.0,Female,45,White,No,Own,No,6 years,"$200,000 or more",No,6.0,Wrong track,2.0,9.0,10.0,,Public transit,"Walk, Public transit, Car",English
8619,2019,9.0,9.0,8.0,10.0,4.0,2.0,3.0,3.0,4.0,4.0,10.0,9.0,10.0,Female,28,White,No,Rent,No,6 years,"$75,000 to $99,999",No,1.0,Right direction,,10.0,10.0,,"Public transit, Car","Public transit, Car",English
8620,2019,6.0,6.0,8.0,10.0,3.0,2.0,3.0,4.0,4.0,4.0,8.0,10.0,8.0,Female,42,"Black/African American, Cape Verdean",Yes,Rent,No,11 years,"$75,000 to $99,999",No,1.0,Not sure,6.0,10.0,10.0,,Car,"Walk, Car",English
8621,2019,8.0,9.0,9.0,8.0,4.0,3.0,4.0,4.0,4.0,,8.0,8.0,8.0,Female,52,White,No,Own,No,25 years,"$200,000 or more",No,5.0,Not sure,9.0,8.0,8.0,,Car,"Walk, Car",English
8622,2019,4.0,4.0,3.0,6.0,3.0,1.0,3.0,2.0,1.0,4.0,7.0,6.0,8.0,Female,72,,No,Rent,Yes,40 years,"$10,000 to $24,999",No,4.0,Wrong track,4.0,5.0,5.0,"development, disintegration of neighborhoods, cost of housing",Car,"Walk, Public transit, Car",English
8623,2019,10.0,10.0,8.0,9.0,5.0,2.0,,4.0,4.0,5.0,9.0,8.0,9.0,Female,73,White,No,Own,No,12 years,"$50,000 to 74,999",No,2.0,Not sure,7.0,10.0,9.0,,Walk,"Walk, Public transit",English
8624,2019,10.0,10.0,8.0,10.0,5.0,4.0,2.0,3.0,4.0,4.0,9.0,7.0,5.0,Male,54,White,Yes,Own,No,17 years,"$200,000 or more",No,3.0,Right direction,9.0,9.0,9.0,,Car,Car,English
8625,2019,8.0,9.0,9.0,9.0,5.0,3.0,4.0,5.0,5.0,4.0,9.0,9.0,9.0,Male,54,White,No,Own,No,,"$150,000 to 200,000",No,4.0,Right direction,8.0,7.0,9.0,,Car,Car,English
8626,2019,6.0,6.0,8.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,8.0,8.0,Female,40,Asian,Yes,Own,Yes,4 years,"$25,000 to $49,999",Yes,4.0,Right direction,8.0,8.0,8.0,Relocation for jobs.,Car,Car,Mandarin Chinese
8627,2019,8.0,9.0,9.0,9.0,5.0,1.0,4.0,3.0,3.0,5.0,8.0,7.0,7.0,Female,40,White,Yes,,No,5 years,"$100,000 to $149,999",No,2.0,Not sure,3.0,8.0,7.0,,Car,"Walk, Public transit, Car",English
8628,2019,7.0,6.0,6.0,6.0,4.0,2.0,3.0,3.0,4.0,4.0,9.0,8.0,9.0,Male,40,White,No,Rent,Yes,1.5 years,"$25,000 to $49,999",No,1.0,Right direction,10.0,9.0,6.0,limited contract in the US,Public transit,"Walk, Bike, Public transit","English, German"
8629,2019,8.0,7.0,8.0,8.0,3.0,1.0,3.0,4.0,2.0,4.0,7.0,9.0,6.0,Male,27,White,No,Rent,Yes,3 years,"$150,000 to 200,000",No,6.0,Not sure,7.0,9.0,6.0,Housing cost,Bike,"Walk, Bike, Public transit, Car",English
8630,2019,7.0,9.0,9.0,10.0,5.0,3.0,4.0,5.0,1.0,4.0,9.0,9.0,9.0,Male,76,White,No,Own,Yes,,,No,6.0,Not sure,8.0,10.0,9.0,Joining grand kids,"Walk, Car","Walk, Car",English
8631,2019,9.0,9.0,7.0,8.0,4.0,1.0,4.0,5.0,4.0,4.0,9.0,8.0,6.0,Female,31,White,No,Rent,Yes,3 years,"$75,000 to $99,999",No,4.0,Right direction,,8.0,5.0,cost of living and space,Car,Car,English
8632,2019,8.0,8.0,7.0,6.0,5.0,2.0,4.0,4.0,3.0,4.0,10.0,9.0,10.0,Male,26,White,No,Rent,No,2 years,"$75,000 to $99,999",No,5.0,Not sure,10.0,1.0,5.0,,Car,"Walk, Public transit, Car",English
8633,2019,6.0,4.0,8.0,9.0,4.0,1.0,5.0,4.0,4.0,4.0,7.0,7.0,9.0,Female,64,White,No,Own,No,20 years,"$50,000 to 74,999",No,2.0,Wrong track,5.0,8.0,8.0,,"Walk, Public transit","Walk, Public transit",English
8634,2019,7.0,8.0,7.0,7.0,3.0,1.0,2.0,5.0,4.0,4.0,6.0,8.0,7.0,Female,30,White,No,Rent,,5 years,"$75,000 to $99,999",No,2.0,Not sure,8.0,7.0,8.0,"unsure, depends on cost of housing",Car,"Walk, Car",English
8635,2019,8.0,9.0,9.0,8.0,5.0,1.0,4.0,2.0,4.0,4.0,9.0,2.0,9.0,Female,49,"White, Jewish/Ashkenazi",No,Own,No,14 years,"$200,000 or more",No,2.0,,8.0,8.0,7.0,,Walk,"Walk, Public transit, Car",English
8636,2019,7.0,7.0,8.0,8.0,4.0,2.0,5.0,5.0,2.0,4.0,8.0,8.0,8.0,Male,69,White,No,Rent,No,35 years,"$25,000 to $49,999",No,3.0,Wrong track,8.0,4.0,8.0,,Public transit,"Walk, Public transit",English
8637,2019,9.0,9.0,9.0,9.0,3.0,2.0,5.0,4.0,4.0,4.0,10.0,9.0,10.0,Male,27,White,No,Rent,No,3 years,"$100,000 to $149,999",No,3.0,Right direction,9.0,8.0,8.0,,Car,"Walk, Bike, Public transit, Car",English
8638,2019,10.0,10.0,10.0,10.0,5.0,3.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,Male,83,Hispanic/Latino,No,Rent,No,15 years,"Less than $10,000",No,7.0,Right direction,10.0,10.0,10.0,,Public transit,Public transit,Spanish
8639,2019,8.0,8.0,8.0,8.0,4.0,1.0,4.0,4.0,1.0,,7.0,2.0,2.0,Female,37,White,No,Rent,Yes,12 years,"$100,000 to $149,999",No,2.0,Wrong track,3.0,9.0,3.0,Can't afford it.,Walk,"Walk, Bike, Car",English
8640,2019,7.0,8.0,8.0,7.0,5.0,2.0,4.0,3.0,3.0,5.0,7.0,6.0,5.0,Female,39,White,No,Own,No,8 years,"$75,000 to $99,999",No,2.0,Right direction,7.0,4.0,8.0,,Public transit,"Walk, Public transit, Car",English
8641,2019,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Male,78,White,Yes,Rent,No,14 years,"$10,000 to $24,999",,2.0,Wrong track,1.0,1.0,1.0,,"Walk, Public transit, Car","Walk, Public transit, Car",English
8642,2019,9.0,9.0,9.0,9.0,5.0,1.0,,,4.0,,9.0,8.0,10.0,Female,37,White,No,Own,No,1 month,,No,6.0,Right direction,9.0,9.0,9.0,,Public transit,"Walk, Public transit, Car",English
8643,2019,9.0,9.0,10.0,10.0,4.0,2.0,,4.0,2.0,5.0,9.0,10.0,10.0,Female,35,White,No,Rent,No,1 year,"$150,000 to 200,000",No,6.0,Right direction,10.0,10.0,7.0,,Public transit,"Walk, Public transit, Car",English
8644,2019,6.0,8.0,9.0,9.0,4.0,2.0,2.0,3.0,2.0,5.0,9.0,10.0,9.0,Female,41,White,Yes,Own,No,4 years,"$150,000 to 200,000",No,3.0,Right direction,8.0,7.0,10.0,,"Walk, Bike, Car","Walk, Public transit, Car",English
8645,2019,8.0,8.0,7.0,8.0,4.0,3.0,3.0,2.0,4.0,5.0,9.0,6.0,8.0,Male,25,White,No,Rent,,,,No,7.0,Right direction,6.0,8.0,8.0,,Walk,"Walk, Bike, Public transit, Car",
8646,2019,10.0,10.0,10.0,10.0,5.0,4.0,4.0,5.0,4.0,5.0,10.0,10.0,10.0,Female,75,White,No,Own,No,11 years,,No,7.0,Right direction,9.0,10.0,10.0,,Car,"Walk, Car",English
8647,2019,6.0,6.0,6.0,1.0,5.0,5.0,3.0,5.0,5.0,3.0,10.0,6.0,6.0,,35,,No,Own,No,3 years,"$150,000 to 200,000",No,1.0,Right direction,10.0,10.0,1.0,,Public transit,"Walk, Bike, Public transit",English
8648,2019,9.0,10.0,9.0,9.0,5.0,3.0,3.0,4.0,4.0,5.0,9.0,9.0,9.0,Male,71,White,No,Own,No,47 years,"$75,000 to $99,999",No,6.0,Not sure,4.0,9.0,10.0,,Walk,"Walk, Public transit, Car",English
8649,2019,7.0,8.0,7.0,8.0,4.0,1.0,2.0,4.0,1.0,5.0,8.0,7.0,8.0,Female,37,Black/African American,No,Rent,Yes,10 years,"$75,000 to $99,999",No,5.0,Not sure,3.0,3.0,7.0,Home prices too high,Car,"Walk, Public transit, Car",English
8650,2019,5.0,4.0,7.0,6.0,4.0,2.0,,4.0,4.0,4.0,7.0,5.0,6.0,Female,29,White,No,Rent,Yes,6 years,"$75,000 to $99,999",No,4.0,,8.0,4.0,8.0,rising cost,Car,"Walk, Public transit, Car",English
8651,2019,8.0,9.0,9.0,9.0,4.0,2.0,3.0,4.0,4.0,5.0,7.0,10.0,6.0,Female,24,White,No,Rent,,1.5 years,"$100,000 to $149,999",Yes,5.0,Not sure,8.0,4.0,9.0,Depends on what happens after boyfriend graduates.,Public transit,"Walk, Car",English
8652,2019,5.0,6.0,9.0,8.0,3.0,1.0,4.0,3.0,3.0,5.0,8.0,9.0,9.0,Female,43,White,Yes,Rent,No,17 years,"$25,000 to $49,999",No,4.0,Wrong track,6.0,8.0,6.0,,Car,"Walk, Public transit, Car",English
8653,2019,9.0,9.0,10.0,10.0,4.0,3.0,,3.0,4.0,5.0,10.0,9.0,10.0,Female,38,White,No,Rent,Yes,5 years,"$150,000 to 200,000",No,7.0,Right direction,7.0,7.0,9.0,too expensive,Car,"Walk, Public transit, Car",English
8654,2019,8.0,9.0,8.0,8.0,5.0,3.0,4.0,5.0,5.0,5.0,7.0,9.0,9.0,Female,41,White,No,Own,No,15 years,"$100,000 to $149,999",No,3.0,Right direction,7.0,7.0,8.0,,Car,"Walk, Bike, Public transit, Car",English
8655,2019,4.0,8.0,8.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,8.0,5.0,10.0,Male,28,White,No,Own,No,1 year,"$200,000 or more",Yes,3.0,Right direction,10.0,6.0,10.0,,Bike,"Walk, Bike, Public transit, Car",English
8656,2019,9.0,9.0,8.0,9.0,5.0,3.0,,4.0,4.0,4.0,10.0,10.0,10.0,Female,33,White,No,Rent,No,7 years,"$50,000 to 74,999",No,3.0,Right direction,9.0,7.0,9.0,,Walk,"Walk, Public transit",English
8657,2019,9.0,9.0,10.0,10.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,10.0,10.0,Female,76,White,No,Rent,No,70 years,"$10,000 to $24,999",No,4.0,Not sure,3.0,10.0,10.0,,Walk,"Walk, Public transit, Car",English
8658,2019,10.0,10.0,10.0,8.0,3.0,1.0,5.0,5.0,3.0,3.0,10.0,9.0,10.0,Male,71,White,No,Rent,No,21 years,"Less than $10,000",No,5.0,Right direction,10.0,9.0,10.0,,"Walk, Public transit","Walk, Public transit",Portuguese
8659,2019,6.0,5.0,8.0,8.0,5.0,1.0,3.0,1.0,3.0,5.0,8.0,5.0,7.0,Gender queer,27,White,No,Rent,No,4 months,"$10,000 to $24,999",No,2.0,Right direction,7.0,7.0,7.0,,Public transit,"Walk, Bike, Public transit, Car",English
8660,2019,10.0,10.0,6.0,10.0,5.0,2.0,,5.0,3.0,5.0,6.0,9.0,10.0,Male,83,White,No,Own,No,,"$10,000 to $24,999",No,2.0,Right direction,4.0,8.0,10.0,,Walk,"Walk, Public transit, Car",English
8661,2019,6.0,9.0,5.0,5.0,4.0,1.0,3.0,4.0,3.0,4.0,6.0,7.0,7.0,Female,38,White,Yes,Own,,15 years,"$100,000 to $149,999",No,3.0,Wrong track,4.0,1.0,7.0,"unsure: overcrowding, congesting","Walk, Car","Walk, Bike, Public transit, Car",English
8662,2019,8.0,9.0,6.0,9.0,4.0,4.0,5.0,5.0,4.0,4.0,10.0,8.0,8.0,Male,52,White,Yes,Own,No,52 years,"$150,000 to 200,000",No,2.0,Wrong track,10.0,3.0,9.0,,Car,"Walk, Bike, Public transit, Car",English
8663,2019,9.0,8.0,10.0,10.0,3.0,2.0,3.0,4.0,4.0,4.0,7.0,6.0,6.0,Female,59,Native American,No,Rent,No,10 years,"$10,000 to $24,999",No,2.0,Not sure,6.0,7.0,6.0,,"Walk, Public transit","Walk, Public transit",English
8664,2019,9.0,9.0,9.0,9.0,5.0,3.0,4.0,4.0,2.0,4.0,8.0,8.0,7.0,Female,,White,Yes,Own,No,24 years,"$100,000 to $149,999",No,6.0,Not sure,8.0,9.0,8.0,,"Walk, Car","Walk, Public transit, Car",English
8665,2019,9.0,8.0,8.0,7.0,4.0,3.0,2.0,3.0,2.0,3.0,6.0,6.0,6.0,Female,27,White,No,Own,No,10 months,"$200,000 or more",No,3.0,Right direction,6.0,3.0,7.0,,Car,"Walk, Car",English
8666,2019,7.0,8.0,7.0,9.0,5.0,3.0,,3.0,3.0,4.0,10.0,8.0,10.0,Male,28,White,No,Rent,No,5 years,"$150,000 to 200,000",No,3.0,Right direction,10.0,9.0,7.0,,Car,"Walk, Public transit, Car",English
8667,2019,8.0,8.0,8.0,6.0,3.0,1.0,,4.0,4.0,4.0,7.0,5.0,9.0,Female,32,White,No,Own,No,,"$25,000 to $49,999",No,5.0,Not sure,6.0,8.0,7.0,,"Walk, Bike","Walk, Bike, Public transit",English
8668,2019,9.0,8.0,8.0,5.0,3.0,1.0,3.0,3.0,1.0,4.0,9.0,2.0,8.0,Male,38,White,No,Own,No,1.5 years,"$200,000 or more",No,5.0,Right direction,3.0,8.0,9.0,,Car,"Walk, Bike, Public transit, Car",English
8669,2019,8.0,8.0,9.0,9.0,3.0,1.0,3.0,3.0,4.0,4.0,8.0,7.0,9.0,Male,55,White,No,Own,No,48 years,"$75,000 to $99,999",No,4.0,,10.0,9.0,9.0,,Car,"Walk, Car",English/Portuguese
8670,2019,9.0,8.0,9.0,10.0,4.0,1.0,,5.0,3.0,5.0,10.0,6.0,8.0,Male,25,White,No,Rent,Yes,3 years,"$200,000 or more",No,6.0,Not sure,3.0,8.0,8.0,Housing costs,"Public transit, Car","Walk, Public transit, Car",English
8671,2019,6.0,7.0,6.0,6.0,3.0,3.0,2.0,3.0,3.0,3.0,6.0,5.0,6.0,Female,46,,Yes,Own,,7+ years,"$150,000 to 200,000",No,4.0,Not sure,6.0,5.0,5.0,,Car,"Walk, Car",English
8672,2019,9.0,9.0,9.0,9.0,4.0,2.0,2.0,4.0,3.0,4.0,,,,,,,,,,,,,7.0,Right direction,9.0,8.0,,,,,
8673,2019,7.0,7.0,7.0,7.0,4.0,1.0,3.0,4.0,4.0,5.0,6.0,7.0,7.0,Female,37,East Indian,Yes,Own,No,8 years,"$100,000 to $149,999",No,5.0,Right direction,7.0,10.0,7.0,,Car,Car,"English, Punjabi"
8674,2019,9.0,9.0,9.0,9.0,4.0,3.0,3.0,4.0,4.0,5.0,9.0,9.0,10.0,Male,43,White,No,Rent,No,2 years,"$75,000 to $99,999",No,7.0,Right direction,5.0,9.0,8.0,,"Walk, Public transit","Walk, Public transit",English
8675,2019,8.0,8.0,8.0,8.0,3.0,3.0,,3.0,3.0,3.0,4.0,6.0,8.0,Female,32,White,No,Rent,Yes,3 years,,No,6.0,Right direction,5.0,5.0,7.0,commuting,Public transit,"Walk, Public transit, Car",English
8676,2019,7.0,8.0,8.0,8.0,4.0,2.0,3.0,3.0,2.0,4.0,9.0,8.0,8.0,Female,29,Asian,No,Own,No,3 years,"$200,000 or more",No,3.0,Right direction,9.0,7.0,8.0,,Car,"Walk, Public transit, Car",English
8677,2019,9.0,9.0,9.0,9.0,4.0,2.0,,,2.0,4.0,7.0,8.0,8.0,Female,64,,No,Own,No,26 years,"$75,000 to $99,999",No,6.0,Right direction,4.0,4.0,9.0,,"Walk, Car","Walk, Bike, Public transit, Car",English
8678,2019,7.0,8.0,8.0,9.0,5.0,2.0,2.0,4.0,4.0,4.0,10.0,9.0,10.0,Male,42,White,Yes,Own,No,15 years,"$150,000 to 200,000",No,,Not sure,10.0,8.0,10.0,,Car,"Walk, Public transit, Car",English
8679,2019,10.0,10.0,8.0,8.0,5.0,2.0,5.0,5.0,5.0,5.0,10.0,10.0,,Male,45,"Hispanic/Latino, White",No,,Yes,5 years,"$50,000 to 74,999",No,1.0,Right direction,10.0,10.0,10.0,Rent is way too high!,Public transit,"Walk, Public transit",English/Spanish
8680,2019,7.0,6.0,9.0,8.0,5.0,4.0,3.0,3.0,2.0,3.0,,,,,,,,,,,,,4.0,Right direction,6.0,5.0,,,,,
8681,2019,8.0,7.0,8.0,8.0,3.0,1.0,4.0,4.0,2.0,4.0,6.0,7.0,8.0,Female,79,White,No,Rent,No,79 years,"$10,000 to $24,999",No,1.0,Right direction,3.0,8.0,7.0,,Car,Car,English
8682,2019,3.0,10.0,3.0,1.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,6.0,Male,36,White,Yes,Own,Yes,4 years,,No,6.0,Not sure,3.0,3.0,7.0,better neighborhood/town,"Public transit, Car","Public transit, Car",
8683,2019,6.0,8.0,10.0,10.0,4.0,1.0,3.0,2.0,2.0,4.0,9.0,6.0,7.0,Female,63,White,No,Own,No,30 years,"$150,000 to 200,000",No,5.0,Right direction,6.0,7.0,9.0,,Bike,"Walk, Bike, Public transit, Car",English
8684,2019,5.0,5.0,7.0,7.0,3.0,1.0,3.0,3.0,3.0,3.0,5.0,6.0,7.0,Female,90,White,No,Rent,No,3 years,,No,7.0,Not sure,5.0,5.0,,,Car,Car,English
8685,2019,10.0,10.0,9.0,10.0,5.0,4.0,3.0,5.0,4.0,4.0,9.0,9.0,9.0,Male,42,White,No,Own,No,20 years,"$100,000 to $149,999",No,4.0,Not sure,5.0,5.0,9.0,,Car,Walk,English
8686,2019,5.0,6.0,4.0,4.0,5.0,1.0,3.0,3.0,1.0,4.0,3.0,1.0,1.0,Female,34,White,No,Own,Yes,5 years,"$75,000 to $99,999",No,2.0,Wrong track,1.0,1.0,1.0,,Public transit,Public transit,English
8687,2019,9.0,9.0,8.0,8.0,4.0,2.0,,3.0,4.0,5.0,10.0,8.0,8.0,Both (husband and wife),32,White,No,Own,No,1.5 years,"$150,000 to 200,000",No,3.0,Right direction,10.0,7.0,9.0,,"Walk, Bike, Public transit, Car","Walk, Bike, Public transit, Car",English
8688,2019,9.0,9.0,10.0,10.0,5.0,3.0,4.0,4.0,4.0,5.0,10.0,9.0,10.0,Female,57,White,No,Own,No,,"$100,000 to $149,999",No,2.0,Right direction,10.0,10.0,10.0,,Car,"Walk, Bike, Public transit, Car",English
8689,2019,5.0,5.0,5.0,5.0,3.0,3.0,1.0,3.0,1.0,3.0,7.0,5.0,5.0,Male,72,White,No,Rent,No,49 years,"$25,000 to $49,999",No,3.0,Wrong track,5.0,5.0,5.0,,Public transit,Public transit,English
8690,2019,1.0,9.0,9.0,9.0,4.0,4.0,4.0,4.0,3.0,4.0,7.0,8.0,8.0,Female,75,White,No,Rent,No,30 years,"Less than $10,000",No,7.0,Right direction,8.0,8.0,9.0,,Public transit,Public transit,English
8691,2019,10.0,10.0,10.0,10.0,5.0,4.0,5.0,5.0,5.0,3.0,9.0,10.0,10.0,Male,72,Hispanic/Latino,No,Own,No,30 years,"$50,000 to 74,999",No,7.0,Right direction,9.0,10.0,9.0,,Car,Car,"Spanish, English"
8692,2019,7.0,7.0,7.0,6.0,4.0,1.0,3.0,4.0,2.0,4.0,7.0,5.0,7.0,Male,30,White,No,Rent,Yes,8 years,"$150,000 to 200,000",No,4.0,Right direction,6.0,6.0,6.0,"cost, space, land",Bike,"Walk, Bike, Car",English
8693,2019,7.0,7.0,9.0,9.0,4.0,3.0,3.0,,2.0,4.0,8.0,3.0,3.0,Male,73,White,No,Own,No,5 years,"$75,000 to $99,999",No,3.0,Right direction,7.0,8.0,9.0,,Car,"Walk, Public transit, Car",English
8694,2019,8.0,9.0,10.0,10.0,4.0,2.0,3.0,3.0,4.0,5.0,8.0,8.0,8.0,Female,23,White,No,Rent,Yes,6 years,"$50,000 to 74,999",No,6.0,Right direction,9.0,10.0,9.0,Graduate School,Public transit,"Walk, Public transit, Car",English
8695,2019,5.0,7.0,3.0,4.0,5.0,3.0,2.0,5.0,3.0,4.0,4.0,,4.0,Male,72,White,No,Own,Yes,66 years,"$75,000 to $99,999",,1.0,Wrong track,6.0,8.0,9.0,Health,"Walk, Car","Walk, Car",English
8696,2019,10.0,10.0,10.0,10.0,4.0,3.0,4.0,5.0,3.0,5.0,9.0,8.0,8.0,Female,37,White,Yes,Own,No,11 years,"$200,000 or more",No,7.0,Right direction,8.0,9.0,10.0,,Bike,"Walk, Bike, Public transit, Car",English
8697,2019,8.0,8.0,8.0,8.0,5.0,1.0,3.0,3.0,2.0,4.0,7.0,3.0,3.0,Female,23,White,No,Rent,Yes,3 years,"$150,000 to 200,000",No,2.0,Right direction,8.0,10.0,6.0,can't afford to buy here,Walk,"Walk, Bike, Public transit, Car",English
8698,2019,8.0,9.0,6.0,4.0,2.0,1.0,3.0,3.0,1.0,2.0,6.0,4.0,4.0,Female,30,White,No,Own,Yes,7 years,"$100,000 to $149,999",,7.0,Wrong track,6.0,6.0,10.0,high taxes,Car,Car,Greek
8699,2019,6.0,6.0,9.0,9.0,3.0,2.0,3.0,4.0,4.0,3.0,9.0,8.0,8.0,Female,26,White,No,Rent,No,,"$150,000 to 200,000",No,2.0,Right direction,8.0,8.0,7.0,,Walk,"Walk, Public transit",English
8700,2019,10.0,8.0,5.0,2.0,4.0,1.0,,4.0,1.0,4.0,1.0,1.0,1.0,Female,62,White,No,Rent,No,,,No,1.0,Not sure,2.0,9.0,6.0,,Car,Car,
8701,2019,6.0,6.0,10.0,10.0,5.0,2.0,4.0,4.0,3.0,5.0,7.0,8.0,9.0,Female,49,White,No,Own,No,2 years,"$50,000 to 74,999",No,1.0,Right direction,8.0,8.0,9.0,Just bought a place.,Car,"Walk, Public transit, Car",English
8702,2019,9.0,9.0,9.0,8.0,3.0,2.0,4.0,3.0,2.0,3.0,7.0,7.0,8.0,Female,51,"Hispanic/Latino, White",No,Rent,Yes,30 years,"$25,000 to $49,999",No,1.0,Not sure,7.0,8.0,4.0,The cost of living is very high.,"Walk, Public transit","Walk, Public transit",Spanish
8703,2019,6.0,6.0,7.0,7.0,4.0,1.0,,,2.0,,3.0,,8.0,Male,88,White,No,Own,Yes,85 years,"$10,000 to $24,999",No,4.0,,,4.0,,Too many ways to get a fine.,"Walk, Bike, Car","Walk, Car",English
8704,2019,10.0,10.0,10.0,10.0,5.0,3.0,5.0,5.0,5.0,5.0,9.0,9.0,9.0,Female,40,Hispanic/Latino,Yes,Rent,No,,"Less than $10,000",No,7.0,Right direction,9.0,10.0,9.0,not sure,"Walk, Car",Walk,Spanish
8705,2019,8.0,8.0,8.0,9.0,3.0,2.0,,4.0,3.0,3.0,9.0,9.0,9.0,Male,,,No,Rent,No,,,No,7.0,Wrong track,8.0,8.0,10.0,,Public transit,"Walk, Bike, Public transit",
8706,2019,8.0,8.0,7.0,7.0,3.0,3.0,4.0,4.0,3.0,4.0,6.0,8.0,8.0,Male,24,Asian,No,Rent,Yes,3 months,"$10,000 to $24,999",Yes,3.0,Right direction,4.0,5.0,8.0,work,Bike,"Walk, Bike, Public transit, Car",
